title,doi,year,itemtype,isbn,topics,Authorinfo ->,ut_authors,ut_groups,Openaccessinfo ->,is_openaccess,openaccess_type,found_as_green,present_in_pure,license,URLs ->,primary_link,pdf_link_primary,openalex_url,pure_page_link,pure_file_link,scopus_link,Journalinfo ->,journal,journal_issn,journal_e_issn,journal_publisher,volume,issue,pages,pagescount,MUS links ->,mus_paper_details,mus_api_url_paper,mus_api_url_pure_entry,mus_api_url_pure_report_details
The retraction of jetted slender viscoelastic liquid filaments,https://doi.org/10.1017/jfm.2021.855,2021,journal-article,,,,Detlef Lohse | Tim Segers | Jacco H. Snoeijer | Michel Versluis,BIOS,,True,hybrid,True,True,cc-by,,https://doi.org/10.1017/jfm.2021.855,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/83E338F1CFA756DB3A284C91B28B7E26/S0022112021008557a.pdf/div-class-title-the-retraction-of-jetted-slender-viscoelastic-liquid-filaments-div.pdf,https://openalex.org/W3208290916,https://research.utwente.nl/en/publications/5d2d216c-5cff-44cb-a523-a6d4108fe52d,https://ris.utwente.nl/ws/files/267384628/Sen_2021_The_retraction_of_jetted_slender_vi.pdf,,,Journal of Fluid Mechanics,0022-1120,1469-7645,Cambridge University Press (CUP),929,,,,,https://openalex.samuelmok.cc/paper/15994,https://openalex.samuelmok.cc/api/paper/15994,https://openalex.samuelmok.cc/api/pureentry/83681,https://openalex.samuelmok.cc/api/pilotpure/11787
Flexible/Bendable Acoustofluidics Based on Thin-Film Surface Acoustic Waves on Thin Aluminum Sheets,https://doi.org/10.1021/acsami.0c22576,2021,journal-article,,Microfluidic Techniques for Particle Manipulation and Separation | Acoustic Wave Biosensors and Thin Film Resonators | Wearable Nanogenerator Technology | Electrowetting in Microfluidics and Optics | Origins and Future of Microfluidics,,Pep Canyelles-Pericas,RAM,,True,hybrid,True,True,cc-by,,https://doi.org/10.1021/acsami.0c22576,https://pubs.acs.org/doi/pdf/10.1021/acsami.0c22576,https://openalex.org/W3149018638,https://research.utwente.nl/en/publications/8d9a6604-61db-46c0-9c12-bb9bada0a2a7,https://ris.utwente.nl/ws/files/299015559/acsami.0c22576.pdf,http://www.scopus.com/inward/record.url?scp=85104369503&partnerID=8YFLogxK,,ACS Applied Materials & Interfaces,1944-8244,1944-8252,,13,14,16978-16986,9,,https://openalex.samuelmok.cc/paper/16602,https://openalex.samuelmok.cc/api/paper/16602,https://openalex.samuelmok.cc/api/pureentry/86236,
"PDMS Curing Inhibition on 3D-Printed Molds: Why? Also, How to Avoid It?",https://doi.org/10.1021/acs.analchem.0c04944,2021,journal-article,,Droplet Microfluidics Technology | Origins and Future of Microfluidics | 3D Bioprinting Technology,,Séverine Le Gac | Aufrid T.M. Lenferink | Cees Otto,AMBER,,True,hybrid,True,True,cc-by-nc-nd,,https://doi.org/10.1021/acs.analchem.0c04944,https://pubs.acs.org/doi/pdf/10.1021/acs.analchem.0c04944,https://openalex.org/W3158611611,https://research.utwente.nl/en/publications/9e99d035-15e1-4fd3-9656-aa36d8e92acc,https://ris.utwente.nl/ws/files/276574307/Venzac2021pdms.pdf,http://www.scopus.com/inward/record.url?scp=85106365279&partnerID=8YFLogxK,,Analytical Chemistry,0003-2700,1520-6882,American Chemical Society (ACS),93,19,7180-7187,8,,https://openalex.samuelmok.cc/paper/16170,https://openalex.samuelmok.cc/api/paper/16170,https://openalex.samuelmok.cc/api/pureentry/85968,https://openalex.samuelmok.cc/api/pilotpure/11556
"Microfluidic Electrochemistry Meets Trapped Ion Mobility Spectrometry and High-Resolution Mass Spectrometry—In Situ Generation, Separation, and Detection of Isomeric Conjugates of Paracetamol and Ethoxyquin",https://doi.org/10.1021/acs.analchem.1c02791,2021,journal-article,,,,Mathieu Odijk,BIOS,,True,green,True,True,,,https://doi.org/10.1021/acs.analchem.1c02791,,https://openalex.org/W3197040397,https://research.utwente.nl/en/publications/df9a505b-3a06-4d77-bf60-67ffde4f7312,https://ris.utwente.nl/ws/files/266316255/acs.analchem.1c02791.pdf,http://www.scopus.com/inward/record.url?scp=85115742706&partnerID=8YFLogxK,,Analytical Chemistry,0003-2700,1520-6882,American Chemical Society (ACS),93,37,12740-12747,8,,https://openalex.samuelmok.cc/paper/16174,https://openalex.samuelmok.cc/api/paper/16174,https://openalex.samuelmok.cc/api/pureentry/84787,https://openalex.samuelmok.cc/api/pilotpure/11810
Polyelectrolytes as Building Blocks for Next-Generation Membranes with Advanced Functionalities,https://doi.org/10.1021/acsapm.1c00654,2021,journal-article,,,,Sissi de Beer | Wiebe M. de Vos | Sami Şahin,BIOS,,True,hybrid,True,True,cc-by-nc-nd,,https://doi.org/10.1021/acsapm.1c00654,https://pubs.acs.org/doi/pdf/10.1021/acsapm.1c00654,https://openalex.org/W3198081299,https://research.utwente.nl/en/publications/be53ad87-bc08-4cf3-8374-0c8c54d4d567,https://ris.utwente.nl/ws/files/266029484/Durmaz_2021_Polyelectrolytes_as_building_blocks.pdf,http://www.scopus.com/inward/record.url?scp=85114708557&partnerID=8YFLogxK,,ACS Applied Polymer Materials,2637-6105,,American Chemical Society (ACS),3,9,4347-4374,28,,https://openalex.samuelmok.cc/paper/16707,https://openalex.samuelmok.cc/api/paper/16707,https://openalex.samuelmok.cc/api/pureentry/84856,
Collagen I Based Enzymatically Degradable Membranes for Organ-on-a-Chip Barrier Models,https://doi.org/10.1021/acsbiomaterials.0c00297,2021,journal-article,,3D Bioprinting Technology | Vitreoretinal Surgery Techniques | Molecular Mechanisms of Angiogenesis and Vascular Function,,Daphne Laarveld | Robert Passier | Albert van den Berg | Andries D. van der Meer,BIOS,,True,hybrid,True,True,cc-by-nc-nd,,https://doi.org/10.1021/acsbiomaterials.0c00297,,https://openalex.org/W3132967443,https://research.utwente.nl/en/publications/8358b131-6e22-47cb-8ec0-609771a2eddb,https://ris.utwente.nl/ws/files/255744561/Ark_2021_Collagen_i_based_enzymatically_degr.pdf,http://www.scopus.com/inward/record.url?scp=85103397059&partnerID=8YFLogxK,,ACS Biomaterials Science & Engineering,2373-9878,,,7,7,2998-3005,8,,https://openalex.samuelmok.cc/paper/16735,https://openalex.samuelmok.cc/api/paper/16735,https://openalex.samuelmok.cc/api/pureentry/85335,https://openalex.samuelmok.cc/api/pilotpure/11976
Detection of Spontaneous FeOOH Formation at the Hematite/Ni(Fe)OOH Interface During Photoelectrochemical Water Splitting by Operando X-ray Absorption Spectroscopy,https://doi.org/10.1021/acscatal.1c02566,2021,journal-article,,Solar Water Splitting Technology | Electrocatalysis for Energy Conversion | Formation and Properties of Nanocrystals and Nanostructures | Biohydrometallurgical Processes for Metal Extraction | Photocatalytic Materials for Solar Energy Conversion,,Johan G. Bomer | Mathieu Odijk | Albert van den Berg | Jeroen C. Vollenbroek,BIOS,,True,green,True,True,,,https://doi.org/10.1021/acscatal.1c02566,,https://openalex.org/W3199876231,https://research.utwente.nl/en/publications/3a57d77d-5372-49ac-9200-04d7f28a230e,https://ris.utwente.nl/ws/files/267218778/Ismail_2021_Detection_of_spontaneous_feooh_form.pdf,http://www.scopus.com/inward/record.url?scp=85116698132&partnerID=8YFLogxK,,ACS Catalysis,2155-5435,,American Chemical Society (ACS),11,19,12324-12335,12,,https://openalex.samuelmok.cc/paper/16743,https://openalex.samuelmok.cc/api/paper/16743,https://openalex.samuelmok.cc/api/pureentry/84616,https://openalex.samuelmok.cc/api/pilotpure/11792
Detection of Spontaneous FeOOH Formation at the Hematite/Ni(Fe)OOH Interface During Photoelectrochemical Water Splitting by Operando X-ray Absorption Spectroscopy,https://doi.org/10.1021/acscatal.1c02566,2021,journal-article,,Solar Water Splitting Technology | Electrocatalysis for Energy Conversion | Formation and Properties of Nanocrystals and Nanostructures | Biohydrometallurgical Processes for Metal Extraction | Photocatalytic Materials for Solar Energy Conversion,,Johan G. Bomer | Mathieu Odijk | Albert van den Berg | Jeroen C. Vollenbroek,BIOS,,True,green,True,True,,,https://doi.org/10.1021/acscatal.1c02566,,https://openalex.org/W3199876231,https://research.utwente.nl/en/publications/3a57d77d-5372-49ac-9200-04d7f28a230e,https://ris.utwente.nl/ws/files/267218778/Ismail_2021_Detection_of_spontaneous_feooh_form.pdf,http://www.scopus.com/inward/record.url?scp=85116698132&partnerID=8YFLogxK,,ACS Catalysis,2155-5435,,American Chemical Society (ACS),11,19,12324-12335,12,,https://openalex.samuelmok.cc/paper/16743,https://openalex.samuelmok.cc/api/paper/16743,https://openalex.samuelmok.cc/api/pureentry/84616,https://openalex.samuelmok.cc/api/pilotpure/11792
Detection of Spontaneous FeOOH Formation at the Hematite/Ni(Fe)OOH Interface During Photoelectrochemical Water Splitting by Operando X-ray Absorption Spectroscopy,https://doi.org/10.1021/acscatal.1c02566,2021,journal-article,,Solar Water Splitting Technology | Electrocatalysis for Energy Conversion | Formation and Properties of Nanocrystals and Nanostructures | Biohydrometallurgical Processes for Metal Extraction | Photocatalytic Materials for Solar Energy Conversion,,Johan G. Bomer | Mathieu Odijk | Albert van den Berg | Jeroen C. Vollenbroek,BIOS,,True,green,True,True,,,https://doi.org/10.1021/acscatal.1c02566,,https://openalex.org/W3199876231,https://research.utwente.nl/en/publications/3a57d77d-5372-49ac-9200-04d7f28a230e,https://ris.utwente.nl/ws/files/267218778/Ismail_2021_Detection_of_spontaneous_feooh_form.pdf,http://www.scopus.com/inward/record.url?scp=85116698132&partnerID=8YFLogxK,,ACS Catalysis,2155-5435,,American Chemical Society (ACS),11,19,12324-12335,12,,https://openalex.samuelmok.cc/paper/16743,https://openalex.samuelmok.cc/api/paper/16743,https://openalex.samuelmok.cc/api/pureentry/84616,https://openalex.samuelmok.cc/api/pilotpure/11792
Detection of Spontaneous FeOOH Formation at the Hematite/Ni(Fe)OOH Interface During Photoelectrochemical Water Splitting by Operando X-ray Absorption Spectroscopy,https://doi.org/10.1021/acscatal.1c02566,2021,journal-article,,Solar Water Splitting Technology | Electrocatalysis for Energy Conversion | Formation and Properties of Nanocrystals and Nanostructures | Biohydrometallurgical Processes for Metal Extraction | Photocatalytic Materials for Solar Energy Conversion,,Johan G. Bomer | Mathieu Odijk | Albert van den Berg | Jeroen C. Vollenbroek,BIOS,,True,green,True,True,,,https://doi.org/10.1021/acscatal.1c02566,,https://openalex.org/W3199876231,https://research.utwente.nl/en/publications/3a57d77d-5372-49ac-9200-04d7f28a230e,https://ris.utwente.nl/ws/files/267218778/Ismail_2021_Detection_of_spontaneous_feooh_form.pdf,http://www.scopus.com/inward/record.url?scp=85116698132&partnerID=8YFLogxK,,ACS Catalysis,2155-5435,,American Chemical Society (ACS),11,19,12324-12335,12,,https://openalex.samuelmok.cc/paper/16743,https://openalex.samuelmok.cc/api/paper/16743,https://openalex.samuelmok.cc/api/pureentry/84616,https://openalex.samuelmok.cc/api/pilotpure/11792
Interactions between SARS-CoV-2 N-Protein and α-Synuclein Accelerate Amyloid Formation,https://doi.org/10.1021/acschemneuro.1c00666,2021,journal-article,,,,Christian Blum | Mireille Maria Anna Elisabeth Claessens | Ine Segers-Nolten,BIOS,,True,hybrid,True,True,cc-by-nc-nd,,https://doi.org/10.1021/acschemneuro.1c00666,,https://openalex.org/W3215083090,https://research.utwente.nl/en/publications/e5d3d3c7-f2f2-419f-aedc-c18dfbef321c,https://ris.utwente.nl/ws/files/282795644/acschemneuro.1c00666.pdf,http://www.scopus.com/inward/record.url?scp=85120891023&partnerID=8YFLogxK,,ACS Chemical Neuroscience,1948-7193,,American Chemical Society,13,1,143-150,8,,https://openalex.samuelmok.cc/paper/16756,https://openalex.samuelmok.cc/api/paper/16756,https://openalex.samuelmok.cc/api/pureentry/82998,
Energy-Level Alignment at Interfaces between Transition-Metal Dichalcogenide Monolayers and Metal Electrodes Studied with Kelvin Probe Force Microscopy,https://doi.org/10.1021/acs.jpcc.1c01612,2021,journal-article,,,,M. P. de Jong | Kai Sotthewes,NE,,True,green,True,True,,,https://doi.org/10.1021/acs.jpcc.1c01612,,https://openalex.org/W3171496126,https://research.utwente.nl/en/publications/a2d110de-d041-4a9c-8f7c-5b5c6df617c9,https://ris.utwente.nl/ws/files/274637570/acs.jpcc.1c01612.pdf,http://www.scopus.com/inward/record.url?scp=85108894181&partnerID=8YFLogxK,,The Journal of Physical Chemistry C,1932-7447,1932-7455,American Chemical Society (ACS),125,24,13551-13559,9,,https://openalex.samuelmok.cc/paper/16364,https://openalex.samuelmok.cc/api/paper/16364,https://openalex.samuelmok.cc/api/pureentry/85563,https://openalex.samuelmok.cc/api/pilotpure/11719
Wetting of Two-Component Drops: Marangoni Contraction Versus Autophobing,https://doi.org/10.1021/acs.langmuir.0c03571,2021,journal-article,,,,Ernst S. Kooij | Tim Segers | Jacco H. Snoeijer,BIOS,,True,hybrid,True,True,cc-by-nc-nd,,https://doi.org/10.1021/acs.langmuir.0c03571,https://pubs.acs.org/doi/pdf/10.1021/acs.langmuir.0c03571,https://openalex.org/W3137452685,https://research.utwente.nl/en/publications/013af8bf-af1b-4093-8bdb-a3e8731e6fba,https://ris.utwente.nl/ws/files/253279541/acs.langmuir.0c03571_1_.pdf,http://www.scopus.com/inward/record.url?scp=85103666231&partnerID=8YFLogxK,,Langmuir,0743-7463,1520-5827,American Chemical Society (ACS),37,12,3605-3611,7,,https://openalex.samuelmok.cc/paper/16454,https://openalex.samuelmok.cc/api/paper/16454,https://openalex.samuelmok.cc/api/pureentry/86428,
Bottom-Up Assembled Photonic Crystals for Structure-Enabled Label-Free Sensing,https://doi.org/10.1021/acsnano.1c02495,2021,journal-article,,,,Jan C.T. Eijkel | Pepijn W. H. Pinkse | Loes Segerink | Juan Wang,BIOS,,True,hybrid,True,True,cc-by-nc-nd,,https://doi.org/10.1021/acsnano.1c02495,https://pubs.acs.org/doi/pdf/10.1021/acsnano.1c02495,https://openalex.org/W3165201184,https://research.utwente.nl/en/publications/7df39c8e-e3d3-4282-913e-fdc2c12c9e0b,https://ris.utwente.nl/ws/files/264552452/acsnano.1c02495.pdf,http://www.scopus.com/inward/record.url?scp=85108403081&partnerID=8YFLogxK,,ACS Nano,1936-0851,1936-086X,American Chemical Society (ACS),15,6,9299-9327,29,,https://openalex.samuelmok.cc/paper/16779,https://openalex.samuelmok.cc/api/paper/16779,https://openalex.samuelmok.cc/api/pureentry/85582,https://openalex.samuelmok.cc/api/pilotpure/11878
Bottom-Up Assembled Photonic Crystals for Structure-Enabled Label-Free Sensing,https://doi.org/10.1021/acsnano.1c02495,2021,journal-article,,,,Jan C.T. Eijkel | Pepijn W. H. Pinkse | Loes Segerink | Juan Wang,BIOS,,True,hybrid,True,True,cc-by-nc-nd,,https://doi.org/10.1021/acsnano.1c02495,https://pubs.acs.org/doi/pdf/10.1021/acsnano.1c02495,https://openalex.org/W3165201184,https://research.utwente.nl/en/publications/7df39c8e-e3d3-4282-913e-fdc2c12c9e0b,https://ris.utwente.nl/ws/files/264552452/acsnano.1c02495.pdf,http://www.scopus.com/inward/record.url?scp=85108403081&partnerID=8YFLogxK,,ACS Nano,1936-0851,1936-086X,American Chemical Society (ACS),15,6,9299-9327,29,,https://openalex.samuelmok.cc/paper/16779,https://openalex.samuelmok.cc/api/paper/16779,https://openalex.samuelmok.cc/api/pureentry/85582,https://openalex.samuelmok.cc/api/pilotpure/11878
Nanotechnology for a Sustainable Future: Addressing Global Challenges with the International Network4Sustainable Nanotechnology,https://doi.org/10.1021/acsnano.1c10919,2021,journal-article,,Nanotechnology and Nanoscale Science Education | Global E-Waste Recycling and Management,,Albert van den Berg,BIOS,,True,green,True,True,,,https://doi.org/10.1021/acsnano.1c10919,,https://openalex.org/W4200611336,https://research.utwente.nl/en/publications/d87f935a-2f15-4b7a-89d7-2e72f910926c,https://ris.utwente.nl/ws/files/275696722/acsnano.1c10919.pdf,,,ACS Nano,1936-0851,1936-086X,American Chemical Society (ACS),15,12,18608-18623,16,,https://openalex.samuelmok.cc/paper/16781,https://openalex.samuelmok.cc/api/paper/16781,https://openalex.samuelmok.cc/api/pureentry/83747,https://openalex.samuelmok.cc/api/pilotpure/11629
A Multiplexable Plasmonic Hairpin-DNA Sensor Based On Target-specific Tether Dynamics,https://doi.org/10.1021/acssensors.1c02097,2021,journal-article,,"DNA Nanotechnology and Bioanalytical Applications | Plasmonics and Nanophotonics Research | Plasmonic Nanoparticles: Synthesis, Properties, and Applications",,Johanna Theodora Wilhelmina Berendsen | Jan C.T. Eijkel | Joshua Loessberg-Zahl | Loes Segerink | Jeanne Elisabeth van Dongen,BIOS,,True,green,False,True,,,https://doi.org/10.1021/acssensors.1c02097,,https://openalex.org/W3217347821,https://research.utwente.nl/en/publications/e6803b35-a36b-489e-92d4-0091f961a89d,https://ris.utwente.nl/ws/files/268819245/acssensors.1c02097.pdf,,,ACS Sensors,2379-3694,,American Chemical Society (ACS),6,12,4297-4303,7,,https://openalex.samuelmok.cc/paper/16832,https://openalex.samuelmok.cc/api/paper/16832,https://openalex.samuelmok.cc/api/pureentry/83683,https://openalex.samuelmok.cc/api/pilotpure/11742
A Multiplexable Plasmonic Hairpin-DNA Sensor Based On Target-specific Tether Dynamics,https://doi.org/10.1021/acssensors.1c02097,2021,journal-article,,"DNA Nanotechnology and Bioanalytical Applications | Plasmonics and Nanophotonics Research | Plasmonic Nanoparticles: Synthesis, Properties, and Applications",,Johanna Theodora Wilhelmina Berendsen | Jan C.T. Eijkel | Joshua Loessberg-Zahl | Loes Segerink | Jeanne Elisabeth van Dongen,BIOS,,True,green,False,True,,,https://doi.org/10.1021/acssensors.1c02097,,https://openalex.org/W3217347821,https://research.utwente.nl/en/publications/e6803b35-a36b-489e-92d4-0091f961a89d,https://ris.utwente.nl/ws/files/268819245/acssensors.1c02097.pdf,,,ACS Sensors,2379-3694,,American Chemical Society (ACS),6,12,4297-4303,7,,https://openalex.samuelmok.cc/paper/16832,https://openalex.samuelmok.cc/api/paper/16832,https://openalex.samuelmok.cc/api/pureentry/83683,https://openalex.samuelmok.cc/api/pilotpure/11742
